"Date","Price","Open","High","Low","Vol.","Change %"
"13/05/2010","369.56","369.31","373.22","367.55","1.32M","0.81%"
"12/05/2010","366.59","365.40","370.69","362.56","2.74M","0.42%"
"11/05/2010","365.07","374.09","376.02","363.91","1.35M","-1.81%"
"10/05/2010","371.80","366.85","406.92","359.61","2.33M","3.89%"
"07/05/2010","357.87","365.40","368.11","354.79","4.27M","-3.35%"
"06/05/2010","370.28","370.69","372.11","366.47","2.58M","0.18%"
"05/05/2010","369.63","362.03","370.71","357.27","4.37M","0.62%"
"04/05/2010","367.34","374.02","374.02","365.31","2.90M","-0.76%"
"03/05/2010","370.14","367.46","372.36","364.00","2.42M","0.18%"
"30/04/2010","369.46","369.27","373.03","368.08","3.69M","0.74%"
"29/04/2010","366.73","374.14","374.21","364.73","4.62M","-1.37%"
"28/04/2010","371.82","376.51","378.41","369.27","2.40M","-2.16%"
"27/04/2010","380.03","379.38","381.29","377.01","2.62M","0.28%"
"26/04/2010","378.97","379.40","381.82","376.60","2.51M","0.63%"
"23/04/2010","376.60","380.39","382.30","375.30","4.31M","-0.73%"
"22/04/2010","379.38","380.90","383.10","376.99","4.75M","0.12%"
"21/04/2010","378.92","383.75","385.68","376.63","7.11M","-0.57%"
"20/04/2010","381.09","398.23","401.92","379.89","12.02M","-2.77%"
"19/04/2010","391.93","390.99","398.23","386.52","6.95M","-0.39%"
"16/04/2010","393.45","395.33","399.68","391.88","3.81M","-0.80%"
"15/04/2010","396.64","396.78","403.01","395.36","4.29M","0.10%"
"13/04/2010","396.23","386.16","397.65","380.01","8.40M","2.85%"
"12/04/2010","385.24","381.82","386.16","381.38","2.87M","0.82%"
"09/04/2010","382.11","387.13","389.97","380.49","3.02M","-0.98%"
"08/04/2010","385.90","384.23","389.78","381.33","4.49M","0.18%"
"07/04/2010","385.22","381.33","390.51","377.06","3.02M","0.25%"
"06/04/2010","384.25","390.46","390.46","382.37","3.70M","-0.91%"
"05/04/2010","387.78","394.37","394.37","385.80","3.00M","-0.55%"
"01/04/2010","389.93","379.57","390.89","377.52","5.78M","3.48%"
"31/03/2010","376.82","386.16","389.66","375.20","7.08M","-2.42%"
"30/03/2010","386.16","390.31","393.93","384.79","3.10M","-1.47%"
"29/03/2010","391.93","397.75","400.30","390.29","3.44M","-1.59%"
"26/03/2010","398.25","400.64","403.54","396.93","2.00M","-0.57%"
"25/03/2010","400.55","397.79","403.92","394.85","5.52M","0.14%"
"23/03/2010","399.99","400.64","402.09","396.83","1.69M","0.13%"
"22/03/2010","399.48","393.35","402.48","389.13","3.31M","0.82%"
"19/03/2010","396.25","388.70","402.79","388.70","4.72M","-0.60%"
"18/03/2010","398.64","407.88","407.88","396.06","3.72M","-1.77%"
"17/03/2010","405.81","402.57","408.32","400.64","4.17M","1.41%"
"16/03/2010","400.16","396.54","401.58","393.79","3.09M","1.34%"
"15/03/2010","394.85","384.69","395.81","381.89","6.05M","2.64%"
"12/03/2010","384.69","386.16","386.16","382.30","2.51M","0.68%"
"11/03/2010","382.11","376.53","383.70","372.62","3.21M","1.48%"
"10/03/2010","376.53","368.64","378.65","366.85","4.59M","1.48%"
"09/03/2010","371.05","368.30","375.78","368.30","3.46M","0.78%"
"08/03/2010","368.16","370.52","371.68","367.00","3.02M","0.01%"
"05/03/2010","368.11","369.27","370.21","366.93","1.29M","-0.17%"
"04/03/2010","368.74","370.71","371.68","365.40","2.05M","-0.63%"
"03/03/2010","371.08","371.20","373.61","368.86","2.75M","0.73%"
"02/03/2010","368.40","367.82","371.20","364.44","4.05M","0.18%"
"26/02/2010","367.72","370.28","375.81","360.17","3.02M","-0.58%"
"25/02/2010","369.87","371.58","371.58","367.46","2.67M","0.12%"
"24/02/2010","369.44","364.92","372.02","363.04","4.08M","0.43%"
"23/02/2010","367.87","366.37","369.27","362.63","1.85M","0.64%"
"22/02/2010","365.53","365.40","368.64","363.86","2.14M","0.89%"
"19/02/2010","362.29","364.39","366.61","360.00","2.22M","-1.09%"
"18/02/2010","366.27","366.85","370.21","364.68","1.81M","0.02%"
"17/02/2010","366.20","369.22","370.69","363.26","2.53M","0.07%"
"16/02/2010","365.96","360.70","369.24","358.26","1.66M","1.61%"
"15/02/2010","360.17","362.03","362.03","356.50","1.96M","0.47%"
"11/02/2010","358.50","356.21","361.04","354.79","2.41M","1.42%"
"10/02/2010","353.48","357.15","358.98","351.45","2.34M","-0.39%"
"09/02/2010","354.86","349.96","358.14","348.05","3.01M","1.52%"
"08/02/2010","349.55","351.89","354.66","341.82","4.17M","-0.76%"
"06/02/2010","352.23","351.41","353.58","348.10","158.97K","0.86%"
"05/02/2010","349.23","354.79","354.79","345.90","4.61M","-2.06%"
"04/02/2010","356.57","363.45","363.91","353.58","2.72M","-1.89%"
"03/02/2010","363.45","359.13","365.36","355.03","2.98M","1.97%"
"02/02/2010","356.43","364.44","368.13","354.79","4.74M","-1.04%"
"01/02/2010","360.17","354.47","368.20","347.54","3.38M","1.35%"
"29/01/2010","355.36","354.30","357.10","343.76","5.47M","-0.75%"
"28/01/2010","358.04","361.78","365.86","351.26","6.54M","-0.21%"
"27/01/2010","358.79","362.03","366.71","357.27","4.84M","-1.71%"
"25/01/2010","365.02","365.65","369.51","357.75","3.01M","-0.22%"
"22/01/2010","365.81","367.34","369.27","359.47","7.57M","-1.66%"
"21/01/2010","371.99","372.77","382.28","370.67","5.09M","-1.12%"
"20/01/2010","376.22","382.40","382.40","372.11","4.35M","-0.16%"
"19/01/2010","376.84","387.22","387.22","375.86","5.15M","-2.68%"
"18/01/2010","387.22","386.16","400.16","382.78","7.26M","1.36%"
"15/01/2010","382.01","384.23","385.97","372.77","7.95M","1.48%"
"14/01/2010","376.43","385.41","385.41","371.37","10.33M","-1.10%"
"13/01/2010","380.63","359.61","384.42","359.44","10.91M","5.13%"
"12/01/2010","362.05","353.34","363.96","350.92","9.03M","5.02%"
"11/01/2010","344.75","339.82","347.59","338.08","4.32M","2.06%"
"08/01/2010","337.79","345.61","346.82","336.20","6.05M","-2.04%"
"07/01/2010","344.84","355.03","356.91","343.20","6.47M","-2.78%"
"06/01/2010","354.71","362.92","363.09","353.82","3.35M","-2.26%"
"05/01/2010","362.92","364.44","366.64","360.36","2.01M","0.03%"
"04/01/2010","362.82","364.34","366.32","361.57","1.96M","0.19%"
"31/12/2009","362.15","360.22","364.44","359.03","2.85M","1.01%"
"30/12/2009","358.53","358.16","361.42","345.25","1.47M","0.18%"
"29/12/2009","357.87","362.03","362.89","355.58","2.26M","-1.06%"
"24/12/2009","361.69","362.03","365.40","357.71","3.06M","0.37%"
"23/12/2009","360.36","351.62","361.78","350.22","4.47M","3.11%"
"22/12/2009","349.50","357.20","358.41","347.16","3.19M","-1.36%"
"21/12/2009","354.33","352.42","361.54","350.68","9.33M","0.90%"
"18/12/2009","351.17","348.87","353.10","347.33","2.80M","0.66%"
"17/12/2009","348.87","346.58","351.41","345.13","3.78M","1.34%"
"16/12/2009","344.24","338.71","346.46","335.48","3.57M","1.74%"
"15/12/2009","338.35","341.75","343.68","336.54","2.09M","-0.59%"
"14/12/2009","340.35","338.37","343.66","338.30","3.01M","-0.14%"
"11/12/2009","340.84","341.34","344.84","337.89","2.69M","0.06%"
"10/12/2009","340.62","340.30","342.72","338.83","1.66M","-0.15%"
"09/12/2009","341.12","336.93","343.15","334.61","4.71M","1.20%"
"08/12/2009","337.07","337.82","338.30","333.18","4.23M","-0.16%"
"07/12/2009","337.60","336.93","340.74","335.48","2.21M","0.60%"
"04/12/2009","335.57","328.72","338.37","328.72","3.93M","0.74%"
"03/12/2009","333.09","331.98","335.91","327.87","2.98M","0.84%"
"02/12/2009","330.31","335.45","335.45","326.81","2.16M","-0.21%"
"01/12/2009","331.01","339.53","339.53","328.36","3.23M","-0.39%"
"30/11/2009","332.29","325.34","334.49","325.34","3.88M","2.68%"
"27/11/2009","323.63","326.57","331.33","316.17","3.77M","-2.54%"
"26/11/2009","332.05","340.28","341.44","330.65","4.41M","-2.12%"
"25/11/2009","339.24","337.43","343.51","334.03","3.89M","0.54%"
"24/11/2009","337.43","339.82","339.82","329.20","2.72M","0.71%"
"23/11/2009","335.04","335.48","337.89","331.13","2.54M","0.14%"
"20/11/2009","334.58","327.27","335.96","323.46","2.80M","1.95%"
"19/11/2009","328.19","333.02","334.22","323.17","3.46M","-1.02%"
"18/11/2009","331.57","333.55","340.64","329.93","5.58M","-0.51%"
"17/11/2009","333.28","322.44","334.46","318.24","5.34M","3.71%"
"16/11/2009","321.36","323.41","326.79","318.58","3.52M","-0.66%"
"13/11/2009","323.48","316.15","325.77","312.57","4.60M","2.26%"
"12/11/2009","316.34","311.34","319.31","310.64","4.73M","1.57%"
"11/11/2009","311.46","302.68","312.31","298.55","4.05M","2.97%"
"10/11/2009","302.48","302.17","303.62","299.27","4.61M","0.63%"
"09/11/2009","300.60","301.69","303.14","296.86","3.43M","0.10%"
"06/11/2009","300.31","299.27","306.49","296.21","4.18M","-0.38%"
"05/11/2009","301.45","304.10","304.10","292.32","2.73M","-0.19%"
"04/11/2009","302.03","294.98","303.14","294.45","4.56M","3.24%"
"03/11/2009","292.54","307.00","307.00","290.10","2.77M","-3.54%"
"30/10/2009","303.28","309.89","313.15","299.27","2.88M","-0.91%"
"29/10/2009","306.06","307.00","311.58","304.68","4.88M","-1.37%"
"28/10/2009","310.30","310.09","313.22","306.52","3.58M","0.01%"
"27/10/2009","310.26","317.57","317.57","306.30","3.94M","-0.28%"
"26/10/2009","311.12","310.38","317.45","306.52","4.07M","0.74%"
"23/10/2009","308.83","304.15","311.78","303.91","7.49M","2.23%"
"22/10/2009","302.10","305.07","310.84","297.03","4.29M","-1.10%"
"21/10/2009","305.45","299.27","308.64","298.31","5.73M","1.89%"
"20/10/2009","299.78","296.38","302.07","295.44","7.84M","2.01%"
"17/10/2009","293.87","313.13","313.13","292.03","2.32M","1.76%"
"16/10/2009","288.80","273.21","291.74","273.21","7.19M","2.83%"
"15/10/2009","280.84","286.72","288.61","277.55","4.23M","-1.88%"
"14/10/2009","286.22","282.36","288.66","280.30","3.98M","2.26%"
"12/10/2009","279.89","273.69","282.02","272.03","5.17M","3.22%"
"09/10/2009","271.16","277.58","284.99","268.70","10.03M","-1.69%"
"08/10/2009","275.82","287.21","289.02","274.42","10.16M","-3.43%"
"07/10/2009","285.61","298.74","298.74","284.14","10.08M","-3.66%"
"06/10/2009","296.47","301.66","303.33","292.03","7.45M","-0.18%"
"05/10/2009","297.01","298.65","308.45","294.93","6.26M","-2.31%"
"01/10/2009","304.03","298.31","313.71","296.89","5.69M","1.42%"
"30/09/2009","299.76","296.84","300.63","295.51","4.37M","1.74%"
"29/09/2009","294.64","287.18","296.60","285.28","7.15M","3.91%"
"25/09/2009","283.54","267.90","288.66","267.90","3.07M","-2.51%"
"24/09/2009","290.85","283.83","294.11","280.93","6.80M","1.97%"
"23/09/2009","285.23","293.48","295.24","283.47","4.52M","-1.95%"
"22/09/2009","290.90","284.77","292.52","281.05","3.76M","3.19%"
"18/09/2009","281.90","282.38","284.79","279.48","3.93M","0.18%"
"17/09/2009","281.39","277.55","283.83","276.59","5.28M","2.18%"
"16/09/2009","275.38","279.48","279.94","272.82","5.82M","-0.25%"
"15/09/2009","276.06","272.24","277.89","271.28","4.31M","2.29%"
"14/09/2009","269.88","257.59","272.20","257.59","3.20M","-0.22%"
"11/09/2009","270.48","270.80","274.66","268.14","9.13M","0.68%"
"10/09/2009","268.65","272.24","274.66","266.48","4.90M","-0.69%"
"09/09/2009","270.53","268.38","272.63","262.18","7.53M","1.05%"
"08/09/2009","267.73","266.40","275.38","265.32","9.89M","0.67%"
"07/09/2009","265.94","258.63","267.20","257.57","5.93M","3.58%"
"04/09/2009","256.75","260.66","262.59","254.48","6.26M","-0.33%"
"03/09/2009","257.59","260.61","262.78","256.05","7.80M","-0.18%"
"02/09/2009","258.05","251.49","262.06","251.49","8.16M","1.46%"
"01/09/2009","254.34","258.25","258.90","250.57","9.86M","-0.03%"
"31/08/2009","254.41","256.31","257.67","251.63","7.17M","-2.54%"
"28/08/2009","261.04","263.43","265.49","256.36","4.56M","-1.27%"
"27/08/2009","264.40","265.49","273.21","261.14","10.23M","-0.14%"
"26/08/2009","264.76","254.24","267.90","254.17","8.85M","3.82%"
"25/08/2009","255.01","250.04","256.31","248.16","5.53M","1.29%"
"24/08/2009","251.75","249.05","253.83","247.89","4.21M","2.41%"
"21/08/2009","245.82","242.32","247.38","238.94","6.93M","1.65%"
"20/08/2009","241.83","243.72","245.41","240.43","3.66M","0.59%"
"19/08/2009","240.41","247.53","248.45","238.45","5.60M","-2.12%"
"18/08/2009","245.62","243.76","248.52","241.11","8.15M","-0.26%"
"17/08/2009","246.25","249.46","249.80","243.88","5.96M","-2.18%"
"14/08/2009","251.73","255.83","255.83","250.04","5.15M","-1.00%"
"13/08/2009","254.26","257.96","257.96","250.81","10.03M","1.36%"
"12/08/2009","250.84","258.25","258.73","246.66","11.33M","-4.11%"
"11/08/2009","261.58","259.45","269.35","257.81","8.84M","0.53%"
"10/08/2009","260.20","248.66","266.33","248.11","10.62M","5.88%"
"07/08/2009","245.74","249.36","251.95","244.29","4.55M","-1.61%"
"06/08/2009","249.75","255.35","257.96","248.20","4.18M","-2.19%"
"05/08/2009","255.35","255.59","259.19","244.99","6.42M","-0.21%"
"04/08/2009","255.90","251.25","261.24","251.25","5.48M","-0.28%"
"03/08/2009","256.63","255.83","258.17","251.54","3.52M","1.08%"
"31/07/2009","253.88","260.18","260.66","251.68","5.63M","-1.34%"
"30/07/2009","257.33","243.88","263.07","236.64","15.67M","6.67%"
"29/07/2009","241.25","231.70","243.62","229.28","11.07M","3.98%"
"28/07/2009","232.01","233.80","234.09","227.50","6.33M","0.07%"
"27/07/2009","231.84","232.66","236.02","230.30","4.65M","-0.35%"
"24/07/2009","232.66","236.52","236.52","229.77","7.91M","1.33%"
"23/07/2009","229.60","227.35","233.10","226.87","7.66M","2.01%"
"22/07/2009","225.08","233.48","234.11","218.33","10.67M","-2.37%"
"21/07/2009","230.54","242.80","247.70","228.82","13.01M","-4.59%"
"20/07/2009","241.62","214.80","248.54","214.80","34.54M","15.31%"
"17/07/2009","209.54","203.41","215.16","203.22","9.09M","3.41%"
"16/07/2009","202.64","206.60","209.88","199.45","7.60M","-0.79%"
"15/07/2009","204.25","198.34","206.26","197.91","4.47M","3.98%"
"14/07/2009","196.44","195.49","198.44","193.27","4.46M","2.38%"
"13/07/2009","191.87","188.25","193.56","187.41","5.12M","0.59%"
"10/07/2009","190.74","188.74","193.78","188.25","7.47M","1.80%"
"09/07/2009","187.36","184.44","188.78","179.08","3.96M","1.84%"
"08/07/2009","183.98","187.63","187.72","177.75","6.69M","-2.05%"
"07/07/2009","187.84","185.36","189.82","183.43","3.80M","2.22%"
"06/07/2009","183.76","191.63","192.33","182.63","4.49M","-2.62%"
"03/07/2009","188.71","185.84","189.41","185.84","2.92M","0.24%"
"02/07/2009","188.25","188.25","190.81","184.01","3.72M","-0.75%"
"01/07/2009","189.68","186.85","190.67","184.61","3.68M","0.80%"
"30/06/2009","188.18","187.05","192.12","184.95","5.92M","0.94%"
"29/06/2009","186.42","193.01","194.05","185.04","4.75M","-2.82%"
"26/06/2009","191.83","184.63","195.20","181.76","6.10M","4.44%"
"25/06/2009","183.67","184.39","189.22","178.74","9.69M","-0.33%"
"24/06/2009","184.27","180.02","187.53","173.87","7.30M","4.12%"
"23/06/2009","176.98","173.77","182.34","172.81","5.14M","-0.81%"
"22/06/2009","178.43","185.55","187.19","177.63","4.11M","-2.67%"
"19/06/2009","183.33","181.98","189.22","181.01","7.73M","0.90%"
"18/06/2009","181.69","182.46","189.70","179.59","4.75M","-0.62%"
"17/06/2009","182.82","189.22","190.67","181.01","3.74M","-2.67%"
"16/06/2009","187.84","185.02","189.94","179.18","4.34M","0.04%"
"15/06/2009","187.77","184.56","189.46","182.22","6.60M","1.76%"
"12/06/2009","184.52","189.46","191.83","183.72","6.36M","-1.36%"
"11/06/2009","187.07","190.18","191.26","185.84","3.88M","-0.86%"
"10/06/2009","188.69","189.46","194.29","185.18","9.38M","-0.04%"
"09/06/2009","188.77","176.45","191.87","176.45","9.69M","5.39%"
"08/06/2009","179.11","174.91","180.95","173.77","9.27M","2.88%"
"05/06/2009","174.10","171.12","175.87","168.06","13.22M","2.00%"
"04/06/2009","170.68","165.81","171.12","165.65","7.02M","1.48%"
"03/06/2009","168.19","166.53","170.09","164.87","3.91M","0.30%"
"02/06/2009","167.68","168.95","171.36","166.53","4.12M","-0.42%"
"01/06/2009","168.38","162.51","171.32","162.51","7.91M","-0.99%"
"29/05/2009","170.06","161.40","171.36","157.52","13.87M","6.25%"
"28/05/2009","160.06","150.46","162.65","150.46","16.86M","2.26%"
"27/05/2009","156.53","152.24","157.36","152.24","9.22M","3.86%"
"26/05/2009","150.71","153.25","154.38","149.76","6.06M","-1.10%"
"25/05/2009","152.38","153.50","155.43","150.28","5.67M","-0.42%"
"22/05/2009","153.03","152.05","155.67","152.05","5.86M","-2.07%"
"21/05/2009","156.26","161.70","165.33","155.43","4.46M","-4.32%"
"20/05/2009","163.31","161.70","169.42","160.02","8.51M","1.03%"
"19/05/2009","161.64","181.01","181.01","158.23","13.02M","-9.96%"
"18/05/2009","179.53","185.02","191.05","167.74","73.38K","15.50%"
"15/05/2009","155.44","150.60","158.05","150.60","10.94M","3.91%"
"14/05/2009","149.59","149.15","151.33","146.09","9.44M","-0.31%"
"13/05/2009","150.05","154.95","155.65","148.43","7.32M","-3.02%"
"12/05/2009","154.73","147.22","155.86","147.22","9.49M","4.20%"
"11/05/2009","148.49","154.10","154.38","146.98","5.30M","-2.49%"
"08/05/2009","152.28","151.57","154.95","149.28","9.00M","-0.12%"
"07/05/2009","152.46","153.50","155.67","149.47","7.74M","-0.57%"
"06/05/2009","153.34","154.04","156.81","148.43","52.52M","-2.41%"
"05/05/2009","157.12","161.46","162.90","153.52","8.82M","-2.31%"
"04/05/2009","160.84","152.29","168.85","152.09","11.14M","6.86%"
"29/04/2009","150.51","145.29","151.81","145.29","10.53M","4.20%"
"28/04/2009","144.45","144.59","146.70","139.10","8.39M","-0.56%"
"27/04/2009","145.27","140.91","146.93","138.17","8.14M","3.09%"
"24/04/2009","140.92","135.14","141.67","135.14","5.38M","2.78%"
"23/04/2009","137.11","132.62","138.26","131.58","7.37M","4.63%"
"22/04/2009","131.04","135.16","136.27","129.64","6.58M","-1.41%"
"21/04/2009","132.92","139.89","142.03","131.54","11.49M","-1.90%"
"20/04/2009","135.49","133.41","140.42","133.41","5.33M","-2.05%"
"17/04/2009","138.32","139.21","144.69","136.39","6.66M","0.19%"
"16/04/2009","138.06","139.98","142.16","136.89","8.87M","-0.98%"
"15/04/2009","139.43","133.12","140.42","132.75","9.77M","-2.46%"
"13/04/2009","142.94","145.90","146.98","138.82","4.12M","-1.71%"
"09/04/2009","145.43","147.71","149.61","143.42","6.59M","-0.26%"
"08/04/2009","145.81","141.21","148.12","135.40","10.19M","4.25%"
"06/04/2009","139.87","141.14","143.36","138.95","5.41M","0.14%"
"02/04/2009","139.68","131.69","141.67","131.69","8.50M","6.29%"
"01/04/2009","131.42","129.36","133.66","125.62","6.72M","1.11%"
"31/03/2009","129.98","126.71","131.27","126.71","4.78M","2.92%"
"30/03/2009","126.29","128.82","137.57","125.02","5.15M","-8.97%"
"27/03/2009","138.74","129.52","141.19","129.52","7.08M","2.94%"
"26/03/2009","134.78","123.73","139.49","123.73","15.23M","6.17%"
"25/03/2009","126.95","121.56","127.89","121.56","3.83M","0.83%"
"24/03/2009","125.90","126.03","128.52","123.62","6.68M","0.38%"
"23/03/2009","125.42","126.59","127.82","123.33","4.59M","1.93%"
"20/03/2009","123.04","127.65","127.65","122.00","4.14M","-1.00%"
"19/03/2009","124.28","122.00","125.02","121.06","7.38M","1.94%"
"18/03/2009","121.92","120.68","124.17","120.68","6.41M","1.53%"
"17/03/2009","120.08","124.30","125.02","119.00","6.95M","-4.28%"
"16/03/2009","125.45","123.09","126.18","121.25","4.67M","2.55%"
"13/03/2009","122.33","114.24","123.09","114.24","10.20M","6.17%"
"12/03/2009","115.22","111.42","117.06","111.42","8.62M","3.11%"
"09/03/2009","111.75","113.70","115.85","110.78","4.54M","-3.88%"
"06/03/2009","116.26","111.02","117.02","110.45","5.81M","4.00%"
"05/03/2009","111.79","112.22","113.65","110.54","4.28M","0.58%"
"04/03/2009","111.15","108.13","112.10","107.69","3.26M","3.21%"
"03/03/2009","107.69","109.09","112.47","106.04","3.56M","-2.97%"
"02/03/2009","110.99","114.42","116.33","109.77","3.99M","-4.81%"
"27/02/2009","116.60","116.33","118.02","109.87","6.75M","0.19%"
"26/02/2009","116.38","116.09","118.41","115.12","8.81M","0.30%"
"25/02/2009","116.03","113.43","117.01","113.43","5.52M","2.53%"
"24/02/2009","113.17","113.43","114.81","111.14","4.50M","-1.08%"
"20/02/2009","114.41","117.42","117.66","112.06","4.77M","-3.16%"
"19/02/2009","118.14","116.33","118.94","115.61","3.48M","1.82%"
"18/02/2009","116.03","116.17","118.48","115.12","2.63M","-0.93%"
"17/02/2009","117.12","119.71","120.63","115.85","2.95M","-3.09%"
"16/02/2009","120.86","122.51","124.28","120.19","2.50M","-2.04%"
"13/02/2009","123.38","123.09","125.50","122.36","3.26M","0.26%"
"12/02/2009","123.06","123.57","124.46","121.66","2.84M","-0.95%"
"11/02/2009","124.24","125.02","126.23","123.57","4.50M","-1.87%"
"10/02/2009","126.61","124.78","127.43","123.33","6.79M","1.86%"
"09/02/2009","124.30","120.68","126.38","119.87","4.60M","2.43%"
"06/02/2009","121.35","118.26","122.58","117.54","6.84M","4.12%"
"05/02/2009","116.55","120.68","121.30","115.43","4.34M","-3.16%"
"04/02/2009","120.35","121.40","123.79","118.99","2.48M","-0.24%"
"03/02/2009","120.64","118.99","123.04","118.99","3.81M","1.74%"
"02/02/2009","118.58","122.80","122.80","117.57","3.23M","-3.96%"
"30/01/2009","123.47","121.88","124.30","120.26","8.71M","0.43%"
"29/01/2009","122.94","123.58","125.02","119.73","10.02M","0.38%"
"28/01/2009","122.47","114.69","123.09","114.69","4.79M","1.67%"
"27/01/2009","120.46","118.50","124.30","118.50","5.24M","2.67%"
"23/01/2009","117.33","118.29","120.41","116.64","3.03M","-2.10%"
"22/01/2009","119.85","119.47","121.65","116.61","4.85M","0.87%"
"21/01/2009","118.82","118.50","120.92","117.06","3.67M","-0.83%"
"20/01/2009","119.82","119.40","122.58","118.26","4.64M","-0.86%"
"19/01/2009","120.86","125.00","125.00","117.61","6.87M","-0.44%"
"16/01/2009","121.40","122.78","125.26","117.42","9.79M","-1.46%"
"15/01/2009","123.20","125.50","126.23","120.28","7.17M","-5.29%"
"14/01/2009","130.08","127.43","134.58","127.43","5.96M","2.53%"
"13/01/2009","126.87","120.58","129.61","117.83","13.36M","2.56%"
"12/01/2009","123.70","123.49","127.92","121.91","7.60M","-4.55%"
"09/01/2009","129.59","120.65","132.69","117.06","14.22M","6.37%"
"07/01/2009","121.83","125.26","125.45","112.13","9.01M","-0.32%"
"06/01/2009","122.22","124.30","125.98","120.25","5.92M","-1.72%"
"05/01/2009","124.36","121.16","126.23","120.19","4.83M","3.41%"
"02/01/2009","120.26","119.96","122.78","119.26","5.38M","0.28%"
"01/01/2009","119.92","115.85","120.40","115.16","2.44M","3.97%"
"31/12/2008","115.34","118.82","118.82","113.98","2.54M","-0.96%"
"30/12/2008","116.46","117.06","119.11","113.43","3.52M","1.20%"
"29/12/2008","115.08","114.88","115.73","111.02","4.88M","1.10%"
"26/12/2008","113.83","112.28","119.47","112.28","3.15M","-1.36%"
"24/12/2008","115.40","119.88","121.82","113.98","9.15M","-4.49%"
"23/12/2008","120.82","119.52","123.47","118.80","3.57M","-1.95%"
"22/12/2008","123.22","125.38","125.38","121.50","4.11M","-0.59%"
"19/12/2008","123.95","121.40","128.88","119.25","4.94M","0.60%"
"18/12/2008","123.21","114.62","124.08","113.92","5.72M","6.95%"
"17/12/2008","115.20","117.14","118.74","113.92","6.48M","-0.42%"
"16/12/2008","115.69","113.43","117.03","112.23","5.85M","2.06%"
"15/12/2008","113.35","121.16","121.16","112.77","6.00M","-2.42%"
"12/12/2008","116.16","123.08","123.08","114.70","7.12M","-5.19%"
"11/12/2008","122.52","132.67","132.67","121.16","7.30M","-6.17%"
"10/12/2008","130.58","132.69","134.38","127.80","8.09M","3.59%"
"08/12/2008","126.05","129.12","131.84","123.67","7.62M","0.09%"
"05/12/2008","125.94","129.94","131.61","125.08","7.11M","-5.02%"
"04/12/2008","132.60","129.12","133.64","121.48","8.26M","2.73%"
"03/12/2008","129.07","129.45","133.15","125.89","10.00M","0.37%"
"02/12/2008","128.60","137.57","137.57","126.24","6.66M","-5.55%"
"01/12/2008","136.16","135.01","143.30","134.28","11.96M","0.85%"
"28/11/2008","135.01","125.02","137.09","125.02","12.14M","6.06%"
"26/11/2008","127.30","121.46","127.92","119.99","6.14M","4.65%"
"25/11/2008","121.64","125.29","130.32","120.69","5.77M","-3.06%"
"24/11/2008","125.48","121.64","128.31","118.32","8.37M","2.66%"
"21/11/2008","122.23","113.36","124.78","111.02","6.85M","7.93%"
"20/11/2008","113.25","115.85","115.85","111.02","5.02M","-2.78%"
"19/11/2008","116.49","118.26","119.71","113.85","8.18M","-0.10%"
"18/11/2008","116.61","125.50","125.50","115.85","9.76M","-6.91%"
"17/11/2008","125.26","127.67","129.61","122.00","8.09M","-2.23%"
"14/11/2008","128.12","131.54","132.38","126.35","6.62M","-0.76%"
"12/11/2008","129.10","127.64","133.82","124.31","7.74M","1.14%"
"11/11/2008","127.64","130.81","132.20","125.50","6.50M","-3.22%"
"10/11/2008","131.89","132.72","133.35","124.31","4.10M","4.06%"
"07/11/2008","126.75","120.68","129.12","117.24","5.88M","5.00%"
"06/11/2008","120.72","127.55","127.55","116.36","7.86M","-1.23%"
"05/11/2008","122.22","124.30","132.48","120.68","9.23M","-0.42%"
"04/11/2008","122.73","143.99","143.99","118.26","9.42M","-7.11%"
"03/11/2008","132.12","135.14","140.71","127.20","7.53M","1.84%"
"31/10/2008","129.73","137.33","143.60","127.86","10.38M","-0.61%"
"29/10/2008","130.52","135.64","138.78","127.98","10.96M","0.10%"
"28/10/2008","130.39","123.35","132.72","123.09","665.71K","8.76%"
"27/10/2008","119.89","116.09","125.02","100.24","8.97M","-0.42%"
"24/10/2008","120.40","121.57","129.46","106.19","8.48M","-8.85%"
"23/10/2008","132.09","126.62","141.91","120.98","10.50M","0.12%"
"22/10/2008","131.93","133.95","133.95","123.35","6.02M","-2.23%"
"21/10/2008","134.94","129.94","137.06","119.07","11.80M","13.79%"
"20/10/2008","118.59","119.87","121.88","109.87","12.41M","8.26%"
"17/10/2008","109.54","120.68","127.67","107.40","9.74M","-8.31%"
"16/10/2008","119.47","126.71","127.60","112.93","8.03M","-8.86%"
"15/10/2008","131.08","141.19","142.07","129.19","5.31M","-8.37%"
"14/10/2008","143.05","144.57","149.49","140.31","7.42M","3.46%"
"13/10/2008","138.26","127.42","145.51","126.66","13.87M","9.16%"
"10/10/2008","126.66","130.33","132.74","115.94","13.74M","-3.99%"
"08/10/2008","131.92","133.95","135.87","122.61","8.30M","-5.09%"
"07/10/2008","138.99","152.33","160.50","136.60","8.88M","-6.97%"
"06/10/2008","149.40","157.18","157.18","144.81","5.88M","-5.85%"
"03/10/2008","158.69","160.49","160.49","155.03","4.17M","-2.12%"
"01/10/2008","162.13","161.61","165.30","155.76","6.02M","0.93%"
"30/09/2008","160.64","142.88","163.32","142.40","8.39M","7.35%"
"29/09/2008","149.64","163.83","163.83","147.71","5.58M","-8.31%"
"26/09/2008","163.20","168.95","168.95","160.79","4.22M","-1.78%"
